source_id,bar,onset_beats,duration_beats,source_staff,source_voice,source_midi,destination,sounding_midi,octave_shift,added_doubling,tie_chain
m90-n12-1432,90,0.0,4.0,1,1,67,VA,67,0,False,m89-n24-1415
m90-n12-1433,90,0.0,4.0,1,1,71,V2,71,0,False,m89-n24-1416
m90-n12-1434,90,0.0,4.0,1,1,76,V1,76,0,False,m89-n24-1417
m90-n12-1435,90,0.0,0.5,2,5,55,VC,55,0,False,m89-n24-1428
m90-n12-1436,90,0.0,0.5,2,5,62,VA,62,0,False,m89-n24-1429
m90-n12-1437,90,0.0,0.5,2,5,67,V2,67,0,False,m89-n24-1430
m90-n12-1438,90,0.5,1.5,2,5,52,VC,52,0,False,m90-n12-1438
m90-n12-1439,90,0.5,1.5,2,5,55,VA,55,0,False,m90-n12-1439
m90-n12-1440,90,0.5,1.5,2,5,59,VA,59,0,False,m90-n12-1440
m90-n12-1441,90,0.5,1.5,2,5,64,V2,64,0,False,m90-n12-1441
m91-n25-1442,91,0.0,3.0,1,1,74,VA,74,0,False,m91-n25-1442
m91-n25-1443,91,0.0,3.0,1,1,78,VA,78,0,False,m91-n25-1443
m91-n25-1444,91,0.0,3.0,1,1,81,V2,81,0,False,m91-n25-1444
m91-n25-1445,91,0.0,3.0,1,1,86,V1,86,0,False,m91-n25-1445
m91-n25-1446,91,3.0,0.5,1,1,76,VA,76,0,False,m91-n25-1446
m91-n25-1447,91,3.0,0.5,1,1,79,VA,79,0,False,m91-n25-1447
m91-n25-1448,91,3.0,0.5,1,1,83,V2,83,0,False,m91-n25-1448
m91-n25-1449,91,3.0,0.5,1,1,88,V1,88,0,False,m91-n25-1449
m91-n25-1450,91,3.5,0.5,1,1,64,VA,64,0,False,m91-n25-1450
m91-n25-1451,91,3.5,0.5,1,1,67,VA,67,0,False,m91-n25-1451
m91-n25-1452,91,3.5,0.5,1,1,71,V2,71,0,False,m91-n25-1452
m91-n25-1453,91,3.5,0.5,1,1,76,V1,76,0,False,m91-n25-1453
m91-n25-1454,91,0.0,1.0,2,5,38,VC,38,0,False,m91-n25-1454
m91-n25-1455,91,0.0,1.0,2,5,42,VC,42,0,False,m91-n25-1455
m91-n25-1456,91,0.0,1.0,2,5,45,VC,45,0,False,m91-n25-1456
m91-n25-1457,91,2.0,0.5,2,5,50,VC,50,0,False,m91-n25-1457
m91-n25-1458,91,2.0,0.5,2,5,62,V2,62,0,False,m91-n25-1458
m91-n25-1459,91,2.5,0.5,2,5,52,VC,52,0,False,m91-n25-1459
m91-n25-1460,91,2.5,0.5,2,5,64,V2,64,0,False,m91-n25-1460
m91-n25-1461,91,3.0,0.5,2,5,55,VC,55,0,False,m91-n25-1461
m91-n25-1462,91,3.0,0.5,2,5,67,V2,67,0,False,m91-n25-1462
m91-n25-1463,91,3.5,0.5,2,5,52,VC,52,0,False,m91-n25-1463
m91-n25-1464,91,3.5,0.5,2,5,55,VA,55,0,False,m91-n25-1464
m91-n25-1465,91,3.5,0.5,2,5,59,VA,59,0,False,m91-n25-1465
m92-n20-1466,92,0.0,0.5,1,1,64,VA,64,0,False,m91-n25-1450
m92-n20-1467,92,0.0,0.5,1,1,67,VA,67,0,False,m91-n25-1451
m92-n20-1468,92,0.0,0.5,1,1,71,V2,71,0,False,m91-n25-1452
m92-n20-1469,92,0.0,0.5,1,1,76,V1,76,0,False,m91-n25-1453
m92-n20-1470,92,0.5,0.5,1,1,59,VA,59,0,False,m92-n20-1470
m92-n20-1471,92,0.5,0.5,1,1,64,V2,64,0,False,m92-n20-1471
m92-n20-1472,92,0.5,0.5,1,1,67,V1,67,0,False,m92-n20-1472
m92-n20-1473,92,1.5,0.5,1,1,59,VA,59,0,False,m92-n20-1473
m92-n20-1474,92,1.5,0.5,1,1,64,V2,64,0,False,m92-n20-1474
m92-n20-1475,92,1.5,0.5,1,1,67,V1,67,0,False,m92-n20-1475
m92-n20-1476,92,2.5,0.5,1,1,59,VA,59,0,False,m92-n20-1476
m92-n20-1477,92,2.5,0.5,1,1,64,V2,64,0,False,m92-n20-1477
m92-n20-1478,92,2.5,0.5,1,1,67,V1,67,0,False,m92-n20-1478
m92-n20-1479,92,0.0,2.0,2,5,52,VC,52,0,False,m91-n25-1463
m92-n20-1480,92,0.0,2.0,2,5,55,VA,55,0,False,m91-n25-1464
m92-n20-1481,92,0.0,2.0,2,5,59,VA,59,0,False,m91-n25-1465
m93-n24-1482,93,0.0,3.0,1,1,74,VA,74,0,False,m93-n24-1482
m93-n24-1483,93,0.0,3.0,1,1,81,V2,81,0,False,m93-n24-1483
m93-n24-1484,93,0.0,3.0,1,1,86,V1,86,0,False,m93-n24-1484
m93-n24-1485,93,3.0,0.5,1,1,76,VA,76,0,False,m93-n24-1485
m93-n24-1486,93,3.0,0.5,1,1,83,V2,83,0,False,m93-n24-1486
m93-n24-1487,93,3.0,0.5,1,1,88,V1,88,0,False,m93-n24-1487
m93-n24-1488,93,3.5,0.5,1,1,64,VA,64,0,False,m93-n24-1488
m93-n24-1489,93,3.5,0.5,1,1,67,VA,67,0,False,m93-n24-1489
m93-n24-1490,93,3.5,0.5,1,1,71,V2,71,0,False,m93-n24-1490
m93-n24-1491,93,3.5,0.5,1,1,76,V1,76,0,False,m93-n24-1491
m93-n24-1492,93,0.0,1.0,2,5,38,VC,38,0,False,m93-n24-1492
m93-n24-1493,93,0.0,1.0,2,5,42,VC,42,0,False,m93-n24-1493
m93-n24-1494,93,0.0,1.0,2,5,45,VC,45,0,False,m93-n24-1494
m93-n24-1495,93,2.0,0.5,2,5,50,VC,50,0,False,m93-n24-1495
m93-n24-1496,93,2.0,0.5,2,5,62,V2,62,0,False,m93-n24-1496
m93-n24-1497,93,2.5,0.5,2,5,50,VC,50,0,False,m93-n24-1497
m93-n24-1498,93,2.5,0.5,2,5,62,V2,62,0,False,m93-n24-1498
m93-n24-1499,93,3.0,0.5,2,5,52,VC,52,0,False,m93-n24-1499
m93-n24-1500,93,3.0,0.5,2,5,59,VA,59,0,False,m93-n24-1500
m93-n24-1501,93,3.0,0.5,2,5,64,V2,64,0,False,m93-n24-1501
m93-n24-1502,93,3.5,0.5,2,5,55,VC,55,0,False,m93-n24-1502
m93-n24-1503,93,3.5,0.5,2,5,62,VA,62,0,False,m93-n24-1503
m93-n24-1504,93,3.5,0.5,2,5,67,V2,67,0,False,m93-n24-1504
m94-n12-1505,94,0.0,4.0,1,1,64,VA,64,0,False,m93-n24-1488
m94-n12-1506,94,0.0,4.0,1,1,67,VA,67,0,False,m93-n24-1489
m94-n12-1507,94,0.0,4.0,1,1,71,V2,71,0,False,m93-n24-1490
m94-n12-1508,94,0.0,4.0,1,1,76,V1,76,0,False,m93-n24-1491
m94-n12-1509,94,0.0,0.5,2,5,55,VC,55,0,False,m93-n24-1502
m94-n12-1510,94,0.0,0.5,2,5,62,VA,62,0,False,m93-n24-1503
m94-n12-1511,94,0.0,0.5,2,5,67,V2,67,0,False,m93-n24-1504
m94-n12-1512,94,0.5,1.5,2,5,52,VC,52,0,False,m94-n12-1512
m94-n12-1513,94,0.5,1.5,2,5,55,VA,55,0,False,m94-n12-1513
m94-n12-1514,94,0.5,1.5,2,5,59,VA,59,0,False,m94-n12-1514
m94-n12-1515,94,0.5,1.5,2,5,64,V2,64,0,False,m94-n12-1515
m95-n24-1516,95,0.0,3.0,1,1,74,VA,74,0,False,m95-n24-1516
m95-n24-1517,95,0.0,3.0,1,1,81,V2,81,0,False,m95-n24-1517
m95-n24-1518,95,0.0,3.0,1,1,86,V1,86,0,False,m95-n24-1518
m95-n24-1519,95,3.0,0.5,1,1,76,VA,76,0,False,m95-n24-1519
m95-n24-1520,95,3.0,0.5,1,1,79,VA,79,0,False,m95-n24-1520
m95-n24-1521,95,3.0,0.5,1,1,83,V2,83,0,False,m95-n24-1521
m95-n24-1522,95,3.0,0.5,1,1,88,V1,88,0,False,m95-n24-1522
m95-n24-1523,95,3.5,0.5,1,1,64,VA,64,0,False,m95-n24-1523
m95-n24-1524,95,3.5,0.5,1,1,67,VA,67,0,False,m95-n24-1524
m95-n24-1525,95,3.5,0.5,1,1,71,V2,71,0,False,m95-n24-1525
m95-n24-1526,95,3.5,0.5,1,1,76,V1,76,0,False,m95-n24-1526
m95-n24-1527,95,0.0,1.0,2,5,38,VC,38,0,False,m95-n24-1527
m95-n24-1528,95,0.0,1.0,2,5,42,VC,42,0,False,m95-n24-1528
m95-n24-1529,95,0.0,1.0,2,5,45,VC,45,0,False,m95-n24-1529
m95-n24-1530,95,2.0,0.5,2,5,50,VC,50,0,False,m95-n24-1530
m95-n24-1531,95,2.0,0.5,2,5,62,V2,62,0,False,m95-n24-1531
m95-n24-1532,95,2.5,0.5,2,5,52,VC,52,0,False,m95-n24-1532
m95-n24-1533,95,2.5,0.5,2,5,64,V2,64,0,False,m95-n24-1533
m95-n24-1534,95,3.0,0.5,2,5,55,VC,55,0,False,m95-n24-1534
m95-n24-1535,95,3.0,0.5,2,5,67,V2,67,0,False,m95-n24-1535
m95-n24-1536,95,3.5,0.5,2,5,52,VC,52,0,False,m95-n24-1536
m95-n24-1537,95,3.5,0.5,2,5,55,VA,55,0,False,m95-n24-1537
m95-n24-1538,95,3.5,0.5,2,5,59,VA,59,0,False,m95-n24-1538
m96-n18-1539,96,0.0,0.5,1,1,64,VA,64,0,False,m95-n24-1523
m96-n18-1540,96,0.0,0.5,1,1,67,VA,67,0,False,m95-n24-1524
m96-n18-1541,96,0.0,0.5,1,1,71,V2,71,0,False,m95-n24-1525
m96-n18-1542,96,0.0,0.5,1,1,76,V1,76,0,False,m95-n24-1526
m96-n18-1543,96,0.5,0.5,1,1,59,VA,59,0,False,m96-n18-1543
m96-n18-1544,96,0.5,0.5,1,1,64,V2,64,0,False,m96-n18-1544
m96-n18-1545,96,0.5,0.5,1,1,67,V1,67,0,False,m96-n18-1545
m96-n18-1546,96,1.5,0.5,1,1,59,VA,59,0,False,m96-n18-1546
m96-n18-1547,96,1.5,0.5,1,1,64,V2,64,0,False,m96-n18-1547
m96-n18-1548,96,1.5,0.5,1,1,67,V1,67,0,False,m96-n18-1548
m96-n18-1549,96,3.0,0.5,1,1,62,V1,62,0,False,m96-n18-1549
m96-n18-1550,96,3.5,0.5,1,1,62,V1,62,0,False,m96-n18-1550
m96-n18-1551,96,0.0,2.0,2,5,52,VC,52,0,False,m95-n24-1536
m96-n18-1552,96,0.0,2.0,2,5,55,VA,55,0,False,m95-n24-1537
m96-n18-1553,96,0.0,2.0,2,5,59,VA,59,0,False,m95-n24-1538
m97-n19-1554,97,0.0,3.0,1,1,78,VA,78,0,False,m97-n19-1554
m97-n19-1555,97,0.0,3.0,1,1,81,V2,81,0,False,m97-n19-1555
m97-n19-1556,97,0.0,3.0,1,1,90,V1,90,0,False,m97-n19-1556
m97-n19-1557,97,3.0,0.5,1,1,79,V2,79,0,False,m97-n19-1557
m97-n19-1558,97,3.0,0.5,1,1,91,V1,91,0,False,m97-n19-1558
m97-n19-1559,97,3.5,0.5,1,1,76,V2,76,0,False,m97-n19-1559
m97-n19-1560,97,3.5,0.5,1,1,88,V1,88,0,False,m97-n19-1560
m97-n19-1561,97,0.0,0.5,2,5,71,VA,71,0,False,m97-n19-1561
m97-n19-1562,97,0.0,0.5,2,5,74,V2,74,0,False,m97-n19-1562
m97-n19-1563,97,0.5,0.5,2,5,71,VA,71,0,False,m97-n19-1563
m97-n19-1564,97,0.5,0.5,2,5,74,V2,74,0,False,m97-n19-1564
m97-n19-1565,97,1.0,0.5,2,5,71,VA,71,0,False,m97-n19-1565
m97-n19-1566,97,1.0,0.5,2,5,74,V2,74,0,False,m97-n19-1566
m97-n19-1567,97,1.5,0.5,2,5,71,VA,71,0,False,m97-n19-1567
m97-n19-1568,97,1.5,0.5,2,5,74,V2,74,0,False,m97-n19-1568
m97-n19-1569,97,2.0,1.0,2,5,71,VA,71,0,False,m97-n19-1569
m97-n19-1570,97,2.0,1.0,2,5,74,V2,74,0,False,m97-n19-1570
m97-n19-1571,97,3.0,0.5,2,5,69,VA,69,0,False,m97-n19-1571
m97-n19-1572,97,3.5,0.5,2,5,72,VA,72,0,False,m97-n19-1572
m98-n7-1573,98,0.0,4.0,1,1,76,V2,76,0,False,m97-n19-1559
m98-n7-1574,98,0.0,4.0,1,1,88,V1,88,0,False,m97-n19-1560
m98-n7-1575,98,0.0,0.5,2,5,72,VA,72,0,False,m97-n19-1572
m98-n7-1576,98,0.5,1.0,2,5,71,VA,71,0,False,m98-n7-1576
m98-n7-1577,98,1.5,1.0,2,5,67,VA,67,0,False,m98-n7-1577
m98-n7-1578,98,2.5,1.0,2,5,69,VA,69,0,False,m98-n7-1578
m98-n7-1579,98,3.5,0.5,2,5,62,VA,62,0,False,m98-n7-1579
m99-n19-1580,99,0.0,3.0,1,1,78,VA,78,0,False,m99-n19-1580
m99-n19-1581,99,0.0,3.0,1,1,81,V2,81,0,False,m99-n19-1581
m99-n19-1582,99,0.0,3.0,1,1,90,V1,90,0,False,m99-n19-1582
m99-n19-1583,99,3.0,0.5,1,1,79,V2,79,0,False,m99-n19-1583
m99-n19-1584,99,3.0,0.5,1,1,91,V1,91,0,False,m99-n19-1584
m99-n19-1585,99,3.5,0.5,1,1,76,V2,76,0,False,m99-n19-1585
m99-n19-1586,99,3.5,0.5,1,1,88,V1,88,0,False,m99-n19-1586
m99-n19-1587,99,0.0,0.5,2,5,71,VA,71,0,False,m99-n19-1587
m99-n19-1588,99,0.0,0.5,2,5,74,V2,74,0,False,m99-n19-1588
m99-n19-1589,99,0.5,0.5,2,5,71,VA,71,0,False,m99-n19-1589
m99-n19-1590,99,0.5,0.5,2,5,74,V2,74,0,False,m99-n19-1590
m99-n19-1591,99,1.0,0.5,2,5,71,VA,71,0,False,m99-n19-1591
m99-n19-1592,99,1.0,0.5,2,5,74,V2,74,0,False,m99-n19-1592
m99-n19-1593,99,1.5,0.5,2,5,71,VA,71,0,False,m99-n19-1593
m99-n19-1594,99,1.5,0.5,2,5,74,V2,74,0,False,m99-n19-1594
m99-n19-1595,99,2.0,1.0,2,5,71,VA,71,0,False,m99-n19-1595
m99-n19-1596,99,2.0,1.0,2,5,74,V2,74,0,False,m99-n19-1596
m99-n19-1597,99,3.0,0.5,2,5,69,VA,69,0,False,m99-n19-1597
m99-n19-1598,99,3.5,0.5,2,5,71,VA,71,0,False,m99-n19-1598
m100-n5-1599,100,0.0,4.0,1,1,76,V2,76,0,False,m99-n19-1585
m100-n5-1600,100,0.0,4.0,1,1,88,V1,88,0,False,m99-n19-1586
m100-n5-1601,100,0.0,1.0,2,5,71,VA,71,0,False,m99-n19-1598
m101-n19-1602,101,0.0,3.0,1,1,78,VA,78,0,False,m101-n19-1602
m101-n19-1603,101,0.0,3.0,1,1,81,V2,81,0,False,m101-n19-1603
m101-n19-1604,101,0.0,3.0,1,1,90,V1,90,0,False,m101-n19-1604
m101-n19-1605,101,3.0,0.5,1,1,79,V2,79,0,False,m101-n19-1605
m101-n19-1606,101,3.0,0.5,1,1,91,V1,91,0,False,m101-n19-1606
m101-n19-1607,101,3.5,0.5,1,1,76,V2,76,0,False,m101-n19-1607
m101-n19-1608,101,3.5,0.5,1,1,88,V1,88,0,False,m101-n19-1608
m101-n19-1609,101,0.0,0.5,2,5,71,VA,71,0,False,m101-n19-1609
m101-n19-1610,101,0.0,0.5,2,5,74,V2,74,0,False,m101-n19-1610
m101-n19-1611,101,0.5,0.5,2,5,71,VA,71,0,False,m101-n19-1611
m101-n19-1612,101,0.5,0.5,2,5,74,V2,74,0,False,m101-n19-1612
m101-n19-1613,101,1.0,0.5,2,5,71,VA,71,0,False,m101-n19-1613
m101-n19-1614,101,1.0,0.5,2,5,74,V2,74,0,False,m101-n19-1614
m101-n19-1615,101,1.5,0.5,2,5,71,VA,71,0,False,m101-n19-1615
m101-n19-1616,101,1.5,0.5,2,5,74,V2,74,0,False,m101-n19-1616
m101-n19-1617,101,2.0,0.5,2,5,71,VA,71,0,False,m101-n19-1617
m101-n19-1618,101,2.0,0.5,2,5,74,V2,74,0,False,m101-n19-1618
m101-n19-1619,101,2.5,1.0,2,5,69,VA,69,0,False,m101-n19-1619
m101-n19-1620,101,3.5,0.5,2,5,72,VA,72,0,False,m101-n19-1620
m102-n7-1621,102,0.0,4.0,1,1,76,V2,76,0,False,m101-n19-1607
m102-n7-1622,102,0.0,4.0,1,1,88,V1,88,0,False,m101-n19-1608
m102-n7-1623,102,0.0,0.5,2,5,72,VA,72,0,False,m101-n19-1620
m102-n7-1624,102,0.5,1.0,2,5,71,VA,71,0,False,m102-n7-1624
m102-n7-1625,102,1.5,1.5,2,5,67,VA,67,0,False,m102-n7-1625
m102-n7-1626,102,3.0,0.5,2,5,64,VA,64,0,False,m102-n7-1626
m102-n7-1627,102,3.5,0.5,2,5,67,VA,67,0,False,m102-n7-1627
m103-n16-1628,103,0.0,0.5,2,5,40,VC,40,0,False,m103-n16-1628
m103-n16-1629,103,0.5,0.25,2,5,52,VC,52,0,False,m103-n16-1629
m103-n16-1630,103,0.75,0.25,2,5,50,VC,50,0,False,m103-n16-1630
m103-n16-1631,103,1.0,0.25,2,5,52,VC,52,0,False,m103-n16-1631
m103-n16-1632,103,1.25,0.25,2,5,50,VC,50,0,False,m103-n16-1632
m103-n16-1633,103,1.5,0.25,2,5,47,VC,47,0,False,m103-n16-1633
m103-n16-1634,103,1.75,0.25,2,5,50,VC,50,0,False,m103-n16-1634
m103-n16-1635,103,2.0,0.25,2,5,52,VC,52,0,False,m103-n16-1635
m103-n16-1636,103,2.25,0.25,2,5,50,VC,50,0,False,m103-n16-1636
m103-n16-1637,103,2.5,0.25,2,5,52,VC,52,0,False,m103-n16-1637
m103-n16-1638,103,2.75,0.25,2,5,50,VC,50,0,False,m103-n16-1638
m103-n16-1639,103,3.0,0.25,2,5,52,VC,52,0,False,m103-n16-1639
m103-n16-1640,103,3.25,0.25,2,5,50,VC,50,0,False,m103-n16-1640
m103-n16-1641,103,3.5,0.25,2,5,47,VC,47,0,False,m103-n16-1641
m103-n16-1642,103,3.75,0.25,2,5,50,VC,50,0,False,m103-n16-1642
m104-n19-1643,104,0.0,3.0,1,1,78,VA,78,0,False,m104-n19-1643
m104-n19-1644,104,0.0,3.0,1,1,81,V2,81,0,False,m104-n19-1644
m104-n19-1645,104,0.0,3.0,1,1,90,V1,90,0,False,m104-n19-1645
m104-n19-1646,104,3.0,0.5,1,1,79,V2,79,0,False,m104-n19-1646
m104-n19-1647,104,3.0,0.5,1,1,91,V1,91,0,False,m104-n19-1647
m104-n19-1648,104,3.5,0.5,1,1,76,V2,76,0,False,m104-n19-1648
m104-n19-1649,104,3.5,0.5,1,1,88,V1,88,0,False,m104-n19-1649
m104-n19-1650,104,0.0,0.5,2,5,71,VA,71,0,False,m104-n19-1650
m104-n19-1651,104,0.0,0.5,2,5,74,V2,74,0,False,m104-n19-1651
m104-n19-1652,104,0.5,0.5,2,5,71,VA,71,0,False,m104-n19-1652
m104-n19-1653,104,0.5,0.5,2,5,74,V2,74,0,False,m104-n19-1653
m104-n19-1654,104,1.0,0.5,2,5,71,VA,71,0,False,m104-n19-1654
m104-n19-1655,104,1.0,0.5,2,5,74,V2,74,0,False,m104-n19-1655
m104-n19-1656,104,1.5,0.5,2,5,71,VA,71,0,False,m104-n19-1656
m104-n19-1657,104,1.5,0.5,2,5,74,V2,74,0,False,m104-n19-1657
m104-n19-1658,104,2.0,1.0,2,5,71,VA,71,0,False,m104-n19-1658
m104-n19-1659,104,2.0,1.0,2,5,74,V2,74,0,False,m104-n19-1659
m104-n19-1660,104,3.0,0.5,2,5,69,VA,69,0,False,m104-n19-1660
m104-n19-1661,104,3.5,0.5,2,5,72,VA,72,0,False,m104-n19-1661
m105-n7-1662,105,0.0,4.0,1,1,76,V2,76,0,False,m104-n19-1648
m105-n7-1663,105,0.0,4.0,1,1,88,V1,88,0,False,m104-n19-1649
m105-n7-1664,105,0.0,0.5,2,5,72,VA,72,0,False,m104-n19-1661
m105-n7-1665,105,0.5,1.0,2,5,71,VA,71,0,False,m105-n7-1665
m105-n7-1666,105,1.5,1.0,2,5,67,VA,67,0,False,m105-n7-1666
m105-n7-1667,105,2.5,1.0,2,5,69,VA,69,0,False,m105-n7-1667
m105-n7-1668,105,3.5,0.5,2,5,62,VA,62,0,False,m105-n7-1668
m106-n19-1669,106,0.0,3.0,1,1,78,VA,78,0,False,m106-n19-1669
m106-n19-1670,106,0.0,3.0,1,1,81,V2,81,0,False,m106-n19-1670
m106-n19-1671,106,0.0,3.0,1,1,90,V1,90,0,False,m106-n19-1671
m106-n19-1672,106,3.0,0.5,1,1,79,V2,79,0,False,m106-n19-1672
m106-n19-1673,106,3.0,0.5,1,1,91,V1,91,0,False,m106-n19-1673
m106-n19-1674,106,3.5,0.5,1,1,76,V2,76,0,False,m106-n19-1674
m106-n19-1675,106,3.5,0.5,1,1,88,V1,88,0,False,m106-n19-1675
m106-n19-1676,106,0.0,0.5,2,5,71,VA,71,0,False,m106-n19-1676
m106-n19-1677,106,0.0,0.5,2,5,74,V2,74,0,False,m106-n19-1677
m106-n19-1678,106,0.5,0.5,2,5,71,VA,71,0,False,m106-n19-1678
m106-n19-1679,106,0.5,0.5,2,5,74,V2,74,0,False,m106-n19-1679
m106-n19-1680,106,1.0,0.5,2,5,71,VA,71,0,False,m106-n19-1680
m106-n19-1681,106,1.0,0.5,2,5,74,V2,74,0,False,m106-n19-1681
m106-n19-1682,106,1.5,0.5,2,5,71,VA,71,0,False,m106-n19-1682
m106-n19-1683,106,1.5,0.5,2,5,74,V2,74,0,False,m106-n19-1683
m106-n19-1684,106,2.0,1.0,2,5,71,VA,71,0,False,m106-n19-1684
m106-n19-1685,106,2.0,1.0,2,5,74,V2,74,0,False,m106-n19-1685
m106-n19-1686,106,3.0,0.5,2,5,69,VA,69,0,False,m106-n19-1686
m106-n19-1687,106,3.5,0.5,2,5,71,VA,71,0,False,m106-n19-1687
m107-n5-1688,107,0.0,4.0,1,1,76,V2,76,0,False,m106-n19-1674
m107-n5-1689,107,0.0,4.0,1,1,88,V1,88,0,False,m106-n19-1675
m107-n5-1690,107,0.0,1.0,2,5,71,VA,71,0,False,m106-n19-1687
m108-n19-1691,108,0.0,3.0,1,1,78,VA,78,0,False,m108-n19-1691
m108-n19-1692,108,0.0,3.0,1,1,81,V2,81,0,False,m108-n19-1692
m108-n19-1693,108,0.0,3.0,1,1,90,V1,90,0,False,m108-n19-1693
m108-n19-1694,108,3.0,0.5,1,1,79,V2,79,0,False,m108-n19-1694
m108-n19-1695,108,3.0,0.5,1,1,91,V1,91,0,False,m108-n19-1695
m108-n19-1696,108,3.5,0.5,1,1,76,V2,76,0,False,m108-n19-1696
m108-n19-1697,108,3.5,0.5,1,1,88,V1,88,0,False,m108-n19-1697
m108-n19-1698,108,0.0,0.5,2,5,71,VA,71,0,False,m108-n19-1698
m108-n19-1699,108,0.0,0.5,2,5,74,V2,74,0,False,m108-n19-1699
m108-n19-1700,108,0.5,0.5,2,5,71,VA,71,0,False,m108-n19-1700
m108-n19-1701,108,0.5,0.5,2,5,74,V2,74,0,False,m108-n19-1701
m108-n19-1702,108,1.0,0.5,2,5,71,VA,71,0,False,m108-n19-1702
m108-n19-1703,108,1.0,0.5,2,5,74,V2,74,0,False,m108-n19-1703
m108-n19-1704,108,1.5,0.5,2,5,71,VA,71,0,False,m108-n19-1704
m108-n19-1705,108,1.5,0.5,2,5,74,V2,74,0,False,m108-n19-1705
m108-n19-1706,108,2.0,0.5,2,5,71,VA,71,0,False,m108-n19-1706
m108-n19-1707,108,2.0,0.5,2,5,74,V2,74,0,False,m108-n19-1707
m108-n19-1708,108,2.5,1.0,2,5,69,VA,69,0,False,m108-n19-1708
m108-n19-1709,108,3.5,0.5,2,5,72,VA,72,0,False,m108-n19-1709
m109-n7-1710,109,0.0,4.0,1,1,76,V2,76,0,False,m108-n19-1696
m109-n7-1711,109,0.0,4.0,1,1,88,V1,88,0,False,m108-n19-1697
m109-n7-1712,109,0.0,0.5,2,5,72,VA,72,0,False,m108-n19-1709
m109-n7-1713,109,0.5,1.0,2,5,71,VA,71,0,False,m109-n7-1713
m109-n7-1714,109,1.5,1.5,2,5,67,VA,67,0,False,m109-n7-1714
m109-n7-1715,109,3.0,0.5,2,5,64,VA,64,0,False,m109-n7-1715
m109-n7-1716,109,3.5,0.5,2,5,67,VA,67,0,False,m109-n7-1716
m110-n16-1717,110,0.5,0.25,2,5,52,VC,52,0,False,m110-n16-1717
m110-n16-1718,110,0.75,0.25,2,5,50,VC,50,0,False,m110-n16-1718
m110-n16-1719,110,1.0,0.25,2,5,52,VC,52,0,False,m110-n16-1719
m110-n16-1720,110,1.25,0.25,2,5,50,VC,50,0,False,m110-n16-1720
m110-n16-1721,110,1.5,0.25,2,5,47,VC,47,0,False,m110-n16-1721
m110-n16-1722,110,1.75,0.25,2,5,50,VC,50,0,False,m110-n16-1722
m110-n16-1723,110,2.0,0.25,2,5,52,VC,52,0,False,m110-n16-1723
m110-n16-1724,110,2.25,0.25,2,5,50,VC,50,0,False,m110-n16-1724
m110-n16-1725,110,2.5,0.25,2,5,52,VC,52,0,False,m110-n16-1725
m110-n16-1726,110,2.75,0.25,2,5,50,VC,50,0,False,m110-n16-1726
m110-n16-1727,110,3.0,0.25,2,5,52,VC,52,0,False,m110-n16-1727
m110-n16-1728,110,3.25,0.25,2,5,50,VC,50,0,False,m110-n16-1728
m110-n16-1729,110,3.5,0.25,2,5,47,VC,47,0,False,m110-n16-1729
m110-n16-1730,110,3.75,0.25,2,5,50,VC,50,0,False,m110-n16-1730
m111-n12-1731,111,0.0,3.0,1,1,74,VA,74,0,False,m111-n12-1731
m111-n12-1732,111,0.0,3.0,1,1,78,VA,78,0,False,m111-n12-1732
m111-n12-1733,111,0.0,3.0,1,1,81,V2,81,0,False,m111-n12-1733
m111-n12-1734,111,0.0,3.0,1,1,86,V1,86,0,False,m111-n12-1734
m111-n12-1735,111,3.0,0.5,1,1,76,VA,76,0,False,m111-n12-1735
m111-n12-1736,111,3.0,0.5,1,1,83,V2,83,0,False,m111-n12-1736
m111-n12-1737,111,3.0,0.5,1,1,88,V1,88,0,False,m111-n12-1737
m111-n12-1738,111,3.5,0.5,1,1,64,VA,64,0,False,m111-n12-1738
m111-n12-1739,111,3.5,0.5,1,1,67,VA,67,0,False,m111-n12-1739
m111-n12-1740,111,3.5,0.5,1,1,71,V2,71,0,False,m111-n12-1740
m111-n12-1741,111,3.5,0.5,1,1,76,V1,76,0,False,m111-n12-1741
m111-n12-1742,111,0.0,4.0,2,5,55,VC,55,0,False,m111-n12-1742
m112-n21-1743,112,0.0,4.0,1,1,64,VA,64,0,False,m111-n12-1738
m112-n21-1744,112,0.0,4.0,1,1,67,VA,67,0,False,m111-n12-1739
m112-n21-1745,112,0.0,4.0,1,1,71,V2,71,0,False,m111-n12-1740
m112-n21-1746,112,0.0,4.0,1,1,76,V1,76,0,False,m111-n12-1741
m112-n21-1747,112,0.5,0.25,1,2,76,V1,76,0,False,m112-n21-1747
m112-n21-1748,112,0.75,0.25,1,2,74,V1,74,0,False,m112-n21-1748
m112-n21-1749,112,1.0,0.25,1,2,76,V1,76,0,False,m112-n21-1749
m112-n21-1750,112,1.25,0.25,1,2,74,V1,74,0,False,m112-n21-1750
m112-n21-1751,112,1.5,0.25,1,2,71,V1,71,0,False,m112-n21-1751
m112-n21-1752,112,1.75,0.25,1,2,74,V1,74,0,False,m112-n21-1752
m112-n21-1753,112,2.0,0.25,1,2,76,V1,76,0,False,m112-n21-1753
m112-n21-1754,112,2.25,0.25,1,2,74,V1,74,0,False,m112-n21-1754
m112-n21-1755,112,2.5,0.25,1,2,76,V1,76,0,False,m112-n21-1755
